x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,y
-6296.958,3925.6567,-2259.6055,-6127.279,2916.5996,-2480.6033,5097.2124,-3056.1555,409.80865,2903.5967,2233.273,-3759.0874,140.50455,-2220.5527,7360.2656,-621.6929,-2377.623,-2763.7227,2951.2961,3668.7783,438.29495,-8629.055,4.0
1790.504,4813.195,1016.3598,579.5702,-3131.6523,518.2666,3754.6274,-5116.421,1584.2656,-8042.0464,-6863.4404,5240.4004,5994.6577,-2351.0508,3708.0864,-4362.5347,3580.3079,-4459.4697,-2871.5203,4817.7095,4385.0386,4172.0293,4.0
226.70384,-6872.6426,-8280.488,-438.80637,-4711.746,9362.887,-1146.6399,-5775.676,9858.129,-5935.3228,-1832.7079,7087.74,-4206.5083,-4660.6025,4284.399,604.099,-7655.255,2581.917,13151.82,-1146.808,-290.15784,1132.6084,4.0
1890.7856,-1049.8229,-378.94757,4403.271,-239.6168,13268.216,6662.405,-5506.173,-3103.4722,4908.553,-2728.877,471.86343,4682.204,3635.7046,-2156.5164,-10370.233,-3720.8025,3650.9795,-2750.8303,-8435.829,1458.9583,-8282.112,4.0
2777.8022,3.1889255,1475.6196,745.3773,5236.8936,-1233.3937,3023.1553,731.00494,2001.3071,3483.7717,-2246.1758,-2949.369,5938.0425,-744.0375,851.4473,-1099.8967,-3450.6265,3751.318,1099.2476,367.8697,-1506.2186,-619.8486,2.0
354.17914,-3701.3828,-40.757015,-788.9834,2127.4863,516.4217,4912.9688,2716.8296,3492.835,2264.0232,-1582.7842,-2038.5795,4088.382,13.5415945,5152.0767,4072.7637,1483.8147,1714.6995,2260.2124,-1350.9043,636.1068,-1818.4951,2.0
357.9375,112.54836,-2471.999,2584.6255,-1453.9283,7777.12,5934.028,-1818.9229,625.264,332.3418,-251.5966,4980.012,1790.356,-410.21524,3034.7222,-2358.59,-306.20428,3633.369,2315.3794,-1412.8802,1368.896,-1696.7135,3.0
1494.9019,1296.7637,-292.36517,-3985.8289,3887.0469,3202.3684,3216.271,-2780.9368,1041.0686,4143.2993,331.58984,2722.0369,6447.3564,-1236.589,-372.89172,-3909.8516,1639.7589,-845.89496,-386.46658,-395.66653,3130.8242,-2087.2878,4.0
-6650.1685,-1621.7349,3653.273,-5211.224,299.8778,-756.61584,3511.4822,1645.706,-2366.6658,6197.358,-6242.4893,3920.5166,1724.7952,-1681.6415,5145.5747,-1164.6475,1616.7621,-2649.13,-2014.5487,243.54077,-423.77838,-2603.913,3.0
-1959.2054,-1255.9485,2424.873,-3216.5486,358.09558,1495.5906,3875.9019,152.35509,3960.1125,4510.3174,-2815.787,559.09155,1578.542,-1662.6345,3121.4824,-2252.393,642.6058,1219.3494,344.0914,764.38873,-564.7826,-365.97076,3.0
4471.3384,628.09094,1501.947,-2737.882,1987.2294,-53.736507,6502.687,-645.7056,1570.5931,473.8576,-1282.2278,731.93414,1896.6724,13.0471945,2527.419,-3805.663,-41.88508,3403.4727,-1272.8962,-909.1988,2704.3547,-1349.0238,3.0
3457.5396,-4954.6445,0.39966208,1943.0896,2479.9468,5838.271,5196.7983,2028.6593,3650.488,-4550.2593,-313.75082,1536.7682,1238.8949,-151.23746,2182.9724,2943.5962,1022.10614,-812.60675,4662.9717,312.1562,2894.1348,-1306.8245,4.0
139.83287,1855.1855,782.61285,-2024.4281,567.5852,2808.3926,3069.145,2300.5178,3299.2373,1894.3585,4254.3096,3574.62,2804.272,-2427.4976,3794.7427,1424.2496,-2178.0532,-911.23553,-1020.6078,3758.9077,1836.2433,-133.46082,4.0
1364.797,591.3266,4449.0444,1303.0399,2579.4722,-2214.6272,658.0443,-527.5719,1678.4915,4241.6396,-4423.3394,289.97238,5934.7847,-659.3945,981.515,1329.8282,-3997.0498,2886.1091,2875.1387,1500.4459,-2114.305,1788.8917,1.0
-2427.558,411.3478,415.07257,-5406.0615,1408.1571,-512.9277,5190.9873,-578.4677,3176.6736,1626.569,633.7343,402.6846,768.8797,-2219.018,4653.4644,-1508.2039,-847.9527,1807.2216,1254.1522,-717.50684,-1315.7935,-3419.059,3.0
-484.85693,-2316.8286,205.43665,-1037.2819,-2353.336,3776.2178,4096.942,1312.5872,48.577072,-384.38312,-137.06868,-721.0671,1569.8555,1081.5028,5145.907,946.53687,1098.1881,1832.1542,3651.4353,979.9014,1284.8715,-3126.0696,2.0
645.70703,3203.6038,4598.8584,-2302.7437,2789.0845,-31.510313,1435.0865,4234.0996,535.74664,1586.7281,-1325.1445,3377.9072,4159.3706,-4803.7744,769.92676,2008.7869,1560.724,-6147.504,4086.2834,2496.7397,4469.9346,4735.72,4.0
2400.9019,735.3088,3066.9062,5360.2476,2075.7854,1113.0592,487.03665,793.58545,2704.3445,-855.19385,-2224.188,-483.8248,6074.812,269.64368,1134.3575,3630.1455,-2578.673,3240.957,6070.3647,3132.356,-3743.886,2344.0532,1.0
2092.1892,1577.2938,1673.863,-2371.8352,818.27576,1533.8359,4018.0627,-659.5074,-12.472487,-1158.6998,676.8578,3440.2734,2603.1853,-4777.809,2265.482,-2173.2383,-906.6176,3838.1743,-311.24545,405.52795,1459.2357,-608.44147,4.0
-425.5424,-71.691414,1475.4219,283.1472,-3159.1243,4135.9062,2367.019,-1252.8679,4298.5024,-2436.911,-1159.0343,-500.39902,-651.6258,-3692.0615,3693.7964,962.3192,-1540.7354,3248.8533,5534.4487,2518.792,-1696.7968,-4709.7637,2.0
-3066.8677,1784.5997,169.63153,-2790.4407,838.47034,3162.113,4610.6216,4283.3438,1336.702,2603.2346,3165.2292,-4758.8696,2528.791,-273.6176,1702.3044,-3354.4062,-2166.6016,4124.821,-2938.133,2169.125,2321.1926,-3774.7793,4.0
-94.54755,-2652.1462,9489.232,1877.2256,-4053.003,3216.741,4197.15,2241.6145,-5602.9414,-2049.0308,1026.2649,2748.303,364.95157,4689.0674,3387.1997,1487.0071,4832.17,2766.8335,2341.4436,5716.0503,1058.874,-8861.747,4.0
7123.04,406.4752,-7612.53,-2597.7375,-5217.916,5703.0996,767.2095,-6706.2134,476.15726,8177.0933,4039.4663,760.4682,6575.902,3634.0916,988.18884,-10598.312,1302.6588,9403.333,-1706.6373,4851.2056,-3621.4949,-2949.0593,4.0
-648.8074,-3190.1335,3527.066,1092.7416,-2431.5254,2757.6497,7032.0923,3058.6223,-1369.3589,-3559.8435,611.8904,-261.58505,5745.3145,-134.40237,143.98103,2919.0166,986.58734,1628.3164,2427.5422,1846.7994,-1207.0538,-2750.3171,1.0
-6198.5723,503.69626,1652.4788,-3241.129,4181.164,3367.7678,4249.1724,4367.6367,-1913.16,1966.3157,-555.432,-1322.6542,3182.5469,-179.35641,3224.4153,488.09366,-3742.862,-3430.286,-114.40096,-3098.7524,1787.3624,-7396.222,4.0
514.4992,-3755.4446,-2947.8455,786.3919,-1321.2261,5168.3867,5280.3223,1106.918,2672.514,-2234.8416,-839.5781,1575.534,-1077.4161,3246.5334,6262.3423,-844.75824,-1259.1998,4302.0405,4589.166,-51.16912,-1557.7089,-2663.6523,4.0
-2923.3174,2184.8362,-1675.9607,-4416.896,-122.368095,2501.2898,1493.7388,3111.8274,318.90717,897.0791,2972.279,720.5358,3347.9612,-725.64594,3325.114,-525.3987,-3380.2368,119.94025,766.87616,1253.4059,2992.1055,-5652.036,4.0
1068.4655,-907.8626,2310.855,-1367.0068,-2291.0645,731.44696,8149.3496,392.07193,694.6872,-1060.2542,552.1885,1366.0818,8448.035,1266.1226,-644.4964,1516.9103,1948.5674,-1402.4136,629.3722,26.078253,-3428.4768,-1841.27,1.0
-1018.9027,-3299.953,-426.11383,-4421.8003,-3878.3933,-2800.9495,3895.704,-1126.0005,2110.9446,1094.3202,0.6517806,1286.0472,-1127.3849,-1915.0809,7341.955,3047.2222,1577.6624,5342.6514,3679.1128,-1846.2756,-1523.646,-6275.082,3.0
2790.1997,2017.8975,3904.9058,-5081.301,3006.9443,-3605.5964,1795.6165,-3185.533,-85.97066,10750.556,-1823.098,4609.429,1407.0692,-1171.7856,4046.3164,3796.6125,-1541.7667,1125.4686,2490.8384,1314.0562,1859.8527,1620.5853,0.0
867.6908,1934.3433,400.38666,-607.1777,-335.83832,2299.4097,1128.0961,68.144424,2843.9136,3704.8523,403.0396,-1041.4574,5178.6895,-4546.326,1798.6777,49.744377,-2558.6912,-715.7911,1654.3635,3625.4707,2647.4165,-2883.1665,2.0
1997.5717,-262.03928,4706.117,2517.989,591.43176,135.20825,943.1542,1842.6973,1947.046,2152.0068,-3597.1167,-177.63718,3213.3696,-335.65955,-223.27283,-4827.106,-7330.3076,-112.44119,4775.187,5726.603,974.30994,629.9775,2.0
-1117.0372,2458.9448,-2884.107,-5151.561,-815.9125,3784.9475,-695.057,524.58234,-3255.2595,2747.2903,-1450.5428,1426.4749,6625.851,-2655.788,5836.478,1783.156,-2150.6033,-4963.829,-122.48281,4027.793,2083.9592,-935.00726,4.0
2844.981,-4996.3975,-2619.732,631.58636,3522.4443,7240.835,5056.0728,494.2498,325.648,838.5562,-2886.8562,811.3486,5153.53,1399.2456,214.05539,-1047.073,-1418.2201,1691.7118,3546.5198,-2441.4082,2066.5793,-2997.6223,3.0
-1851.9515,-4271.6626,-2205.4348,2166.3845,-2261.0952,5427.8535,5046.794,-8.474504,565.8354,-3241.114,-720.81995,2539.23,-1059.6407,3164.63,7501.644,-2138.5771,-1267.6217,4271.275,5287.063,640.3439,-314.3274,-1965.0188,4.0
2183.565,-556.75104,145.78143,-1911.3839,1456.2001,1690.4976,4521.8936,3674.0813,1152.2677,3674.741,1714.2568,-585.20807,2717.51,-1581.7218,3216.692,213.35178,-610.9633,-691.56354,-153.24281,1877.4753,2908.8308,-1859.867,2.0
-1691.0704,1933.9808,953.4439,-1368.0061,1823.6001,2440.776,2518.671,3817.8938,1703.9546,518.6143,241.26457,-1409.9689,3177.7065,-1477.1149,1881.8273,-1504.2988,-3165.1057,1801.1469,1070.4032,1194.1981,2694.0935,-3114.3308,4.0
-6332.0117,4313.092,-4166.348,4249.027,-4983.643,8939.663,10228.942,-1931.22,-7547.0405,3599.0076,-4112.118,3543.0298,2427.6812,3201.1301,815.1056,-9407.604,-10054.455,3081.232,-8873.778,-3235.4648,-3439.0764,-4214.856,0.0
1132.2952,-3982.6765,-3331.7231,1372.6346,1509.9576,2960.881,6040.2505,5514.7686,3017.9338,589.19476,-97.7133,-5669.141,6426.425,1930.2328,3771.2925,83.5904,-229.09431,2431.6821,1139.5498,1260.254,236.27493,-613.31537,4.0
-3442.5186,5269.197,7058.412,-2957.4436,2485.1323,1407.0001,2079.1243,3784.2468,-8893.049,-4458.97,709.22876,11501.627,5257.944,-3702.101,3207.9546,688.6216,-5024.0967,-1296.4005,-3162.493,-6466.9253,-739.8336,-7536.3955,0.0
2072.6577,1895.5002,4248.0635,3886.944,3889.0117,-3790.953,3540.038,-1549.3835,1589.0205,-4814.3594,-5803.398,151.68521,5820.4634,57.019073,464.83057,-6000.3394,-654.6077,957.9512,4439.765,3204.144,4641.581,813.7906,4.0
1555.3872,-2169.079,-1500.4341,1788.317,6587.194,-439.9629,4601.362,-1320.8958,2746.1501,321.0555,-2505.9043,817.69794,6192.076,-1874.7261,-168.2699,1009.9045,-4400.153,3975.5295,1550.6477,2784.353,-1216.9655,2015.97,1.0
1258.7758,232.49261,350.32275,-1002.5862,1068.1498,3544.6458,2620.7305,3002.2446,3468.1726,-143.87314,-661.6325,-1304.8922,3173.022,-1388.2018,3618.116,-1048.8474,88.98455,339.62244,-322.3577,2080.3162,1625.453,-511.24045,3.0
-174.68007,-3678.3066,-724.8914,10725.111,4677.8193,18.2063,5500.0347,-1747.2876,6080.1147,-1589.1195,-2125.6099,8039.0317,-1077.9247,-3313.352,5676.2817,3373.9417,-2183.4746,5571.992,1483.1215,2529.6995,3977.5369,946.1944,3.0
437.55505,463.8428,656.41534,-368.574,-1937.4968,2465.706,3848.072,3560.389,-87.53853,1001.1257,-921.7749,-64.034874,1532.7645,-2296.6372,3903.4321,-210.81853,-289.20343,-574.054,4200.6133,1886.7124,357.6565,-696.4532,4.0
-4155.9478,856.88513,-1341.6061,-711.44495,-777.1741,-734.3943,1550.6221,-3254.861,2897.0159,1735.229,-2821.3318,-1335.0842,5216.724,-3163.6182,1859.1724,4242.73,-3308.7742,4549.67,7631.697,3642.8572,-1878.902,-2179.8682,3.0
983.99335,6336.151,-595.0938,5945.0474,3015.493,6023.825,1361.9434,7708.0225,1961.4723,-2978.096,-3238.22,5410.9775,2181.844,-8683.497,467.59705,-3821.6006,1149.9381,-5045.1074,3723.4548,1540.858,2319.818,4249.8604,4.0
-1363.5226,-2307.923,2071.4038,-2678.2402,-3252.5103,3251.2747,10045.703,-511.07907,-3759.283,-1609.5055,-536.7112,6145.5225,4839.238,3870.6917,-3753.1162,827.3211,-196.38728,-3330.8562,4340.0474,-1347.5408,-7789.577,-7665.2285,4.0
-423.38098,-3071.2864,3284.1924,3598.0574,7937.192,4454.2686,3002.1267,-6359.557,1729.2798,4232.1284,513.6362,4646.902,1026.9879,-3511.599,5698.4707,4776.8643,2590.6282,-4024.0483,5450.733,12927.612,3343.1614,356.33282,1.0
602.8214,-3563.1028,903.5209,1218.8883,-1725.5814,3243.1155,6142.2446,3428.2476,-84.84383,-738.076,-1435.0875,-36.610924,1094.7037,-2738.4822,498.13345,1989.2273,1592.1638,3583.883,4083.8442,995.62085,-1361.5381,-4680.8354,1.0
-9372.896,2211.0652,-3057.983,-2175.354,-2129.437,-4666.783,10576.068,1004.15125,7913.2144,1352.7336,-7085.919,2301.738,-1216.274,4468.5967,3221.1245,3727.9644,3694.4248,-9237.84,-3080.5945,6227.1997,-5479.384,-6173.664,4.0
-2813.938,3144.6267,-714.10455,-6154.2275,654.5732,1012.374,3007.026,2020.7858,-644.75995,1613.018,231.5868,-1146.3258,1908.4666,-847.1071,3821.969,-1909.8474,-48.232124,-46.61197,375.24985,2963.5688,2396.2036,-4035.857,2.0
249.94713,1214.9426,2482.4573,-2314.2078,2570.155,1935.5482,4119.395,2295.1492,1128.0986,4214.0234,249.6198,886.45404,-1538.0302,-2383.7532,4052.9482,-1288.8174,-2992.8477,5533.731,-636.2628,458.4868,351.84155,662.2953,3.0
9572.832,-9978.474,-7407.8047,-2853.3857,2435.7004,-1010.0202,6777.775,-395.57565,-2546.3823,1755.4191,4893.1304,-3378.519,8258.21,2105.8086,4749.6157,-1412.0105,3155.1602,7513.004,-2170.9697,14314.53,-2344.7253,5540.05,4.0
1497.0133,512.3411,-724.0677,452.61594,782.5819,3040.027,4949.817,326.32462,3509.6497,4225.2217,371.8935,-2591.0786,2927.1553,-1790.7421,2510.6182,-4894.935,-1931.3291,3165.437,403.321,299.0472,787.28296,-2904.6748,0.0
109.454544,-749.6734,866.3234,-418.59,-1178.252,2523.8545,3251.832,1719.4934,2562.4011,-3869.418,-638.6138,2651.6514,3086.3086,-1503.9333,2707.26,120.484856,1419.3334,-775.35785,2978.2722,2913.5203,3111.6528,-94.18491,2.0
-282.93008,-1627.1604,-1505.5243,-1450.4435,-366.5788,3933.2769,4503.3774,3262.152,1243.7617,136.21619,428.1614,-962.47516,3699.736,-565.7181,3582.975,-616.7702,541.73956,1957.8446,785.95386,610.51404,1337.2865,-368.51132,4.0
3095.224,4108.836,-708.0162,-3680.4624,1392.6185,-6207.041,9666.269,74.53252,-1757.0604,4131.221,-15180.94,-695.1259,416.1293,7386.741,5094.0425,2920.5566,14944.252,-11823.136,509.59494,3932.1008,-3041.9653,2442.4827,1.0
-535.5525,693.6075,205.98627,-2831.6248,799.5546,3448.9563,3212.865,2794.0752,2860.9143,-33.0795,-155.72856,439.5698,1575.9,-1892.5333,2786.9875,-1437.5817,-63.24494,1623.6882,-172.45363,991.9808,2421.5745,-991.027,4.0
1803.548,1555.2604,2189.1636,-4786.7886,3163.2393,1259.0276,4336.012,2942.4167,-448.74225,-385.82574,4935.1963,2198.882,-1971.2716,-177.19937,5558.745,-2652.7373,-5999.866,-1373.5226,-643.0812,-2301.0334,1116.7582,-8450.034,4.0
-3967.8794,-1373.6797,-508.67145,-1421.6177,183.39174,5337.533,2427.8306,2147.9917,1921.0408,-1252.4368,1995.7407,-3.8990724,2122.4543,-488.7216,3132.2842,1681.4297,-2505.2004,2216.7607,3869.2864,-262.95413,2530.912,-3278.67,2.0
-1250.5006,82.45113,1030.0955,-6827.106,1947.0702,2216.0742,2200.7058,3128.6228,-4025.8828,2110.077,-873.5787,-1968.2115,2137.1423,-1622.9218,3831.7244,-2122.252,-1547.2552,-1900.8922,1867.0477,810.44574,1347.1869,-2104.98,0.0
2717.0977,6458.407,2143.1184,-114.97104,-2290.5085,-1558.8489,2775.6392,-2577.2136,1049.7085,-6123.7056,-2490.4224,3929.0925,6861.862,-1728.35,2443.0825,-1420.2288,1960.9174,-4427.226,1145.8422,4985.4214,4132.27,514.69684,2.0
1076.4122,-2500.1013,674.1425,1986.9171,-2720.0625,4867.207,6752.0806,3670.0286,-2784.771,-1753.0571,-1349.7734,2692.9277,6214.5586,1366.9388,-333.29575,1763.8799,104.57366,3614.973,1705.2749,-559.1116,-917.26917,-2316.2112,4.0
3910.099,162.47835,3207.1438,2598.5461,4677.361,-603.7406,650.8104,-694.55133,891.6348,1956.609,-3704.983,533.5202,5422.739,-1392.5007,587.0231,852.8706,-3926.1023,4749.706,5011.403,204.69806,-3667.051,2634.0823,1.0
1771.9761,7029.839,-6994.0522,-212.95657,2970.9097,4607.2,-3789.3323,10588.198,8103.5273,1970.0018,-3346.8318,4171.1147,6687.885,1862.9242,2381.5952,626.35236,10563.374,-2270.0562,-6973.819,3532.518,2131.709,2601.91,4.0
-1159.5753,3153.1677,2125.713,-4021.444,1857.4923,287.52615,3491.529,3548.4358,-303.83435,1689.8113,-1417.9738,827.1652,827.2034,-2211.8545,2017.7318,-1279.0016,-3342.5269,823.40424,458.1685,525.8163,2065.8093,-3093.9968,0.0
2948.549,-1593.7397,2267.5618,-2248.9485,2925.8901,3948.4329,2982.3252,346.9257,3624.901,-945.5134,2062.8535,3809.1494,2882.9446,-2289.124,1222.4971,-1656.4281,1229.6626,3101.3667,-218.33888,-381.51642,2197.125,-3866.598,3.0
5031.6694,-1357.2715,2661.624,1605.3588,3427.1733,-1293.3196,1116.136,467.31168,1940.0374,-109.30481,-4325.5254,3612.9106,3650.8628,-1769.0723,2400.6624,2469.9614,-4027.5056,5453.5635,1940.444,1081.4899,-2819.942,1270.3645,1.0
2336.6025,-186.43326,5097.6055,-6815.365,-419.39075,1156.7805,4049.3467,2675.4963,-874.8592,-1599.3461,-658.66925,-466.26456,4356.0884,364.8922,3949.6514,440.73068,320.78168,-5604.838,-2778.428,-165.46921,973.77344,1134.974,3.0
-5560.969,-2524.9998,1939.9143,3897.5671,3195.279,5290.1914,8453.287,5983.3564,3186.84,427.544,3244.016,1606.7255,-3560.9438,612.3088,2782.9727,-5743.148,871.7922,7448.9644,-4320.97,-797.23016,1999.7109,-1482.0466,3.0
2038.8967,269.92548,1553.8479,-829.6507,-2718.4639,3830.4304,4953.9146,3040.5894,2311.7102,-1571.162,947.45166,3374.5684,-753.763,-1747.415,1872.6683,-199.87065,332.73993,3667.5928,1446.9557,480.14474,418.15503,-3636.4368,3.0
-1195.4413,-1818.2574,-297.19745,-5830.764,-407.63196,498.56067,2244.598,1622.1705,4260.726,1251.0721,-1609.973,3935.704,-1331.3273,-2297.9443,6982.232,452.7951,-3292.7654,1241.4254,2425.666,-1750.1498,-29.756477,-1142.3301,3.0
-3951.1797,4448.487,2053.0762,-13571.951,5017.37,-8395.674,431.57764,-10063.077,-6660.3335,5805.962,-1291.3231,975.331,-1543.0929,-8717.58,11962.248,849.6398,11350.19,-986.8005,4894.162,3111.2148,-5501.4414,-776.54254,4.0
-5835.079,1431.8906,-6629.186,-3399.0225,-3954.7605,1967.3625,3613.0217,-120.30263,-1796.0243,2946.6418,566.56696,-1526.8298,4134.1475,626.7945,4080.5552,-6643.4824,1754.2953,8240.487,843.35767,5042.4067,-5732.813,-2610.4197,4.0
-315.21423,6368.562,844.5473,5213.482,-1163.3083,-2333.3538,5749.0093,-10016.904,-1495.1277,-12264.21,-8517.143,4246.2715,5638.1206,1636.3063,4084.2368,-10293.011,6387.91,-5831.3984,4053.5664,5350.2603,11983.944,2446.4216,4.0
-444.54553,-342.08682,1986.2206,-2825.2761,2931.7876,-1551.3484,6391.2466,-732.5696,-4170.6797,2164.0254,1649.0662,-1540.3312,31.531897,-4718.972,6981.8667,-2131.4563,2787.91,1738.5472,7562.527,1118.2977,-1152.7731,1853.2189,4.0
-4165.2627,959.9647,-1286.0381,-715.9817,-919.01526,-693.41626,1522.6757,-3125.875,2824.295,1688.4042,-2787.4648,-1362.6798,5258.2515,-3086.1152,1819.5537,4225.2915,-3358.414,4556.361,7684.832,3633.06,-1909.6338,-2175.3845,3.0
3636.5334,-2848.8174,-3260.4292,3610.89,-1167.013,7830.707,2909.7742,8209.494,886.48645,-2510.3809,2928.2407,275.48026,2137.8298,4991.7427,2412.542,1087.5161,3424.2349,2114.9424,8335.946,6860.977,-2557.391,-1182.1329,1.0
-1237.9056,-354.62067,1583.7185,-625.70764,-1741.1907,2778.314,3777.4197,2235.833,724.4415,-555.9867,-836.04504,-671.2275,3576.1724,-1239.4816,3045.9832,361.3196,322.10834,1617.1332,3031.5125,1082.8013,1584.2904,-932.2011,4.0
-5036.67,7988.555,-7199.467,-8527.232,-4569.804,-3271.3484,898.4202,2612.133,-365.221,8818.966,3749.826,9113.985,1969.6217,-4530.5967,-2137.7192,2331.6243,4658.453,-2154.743,4225.5444,2648.582,2170.9788,-7474.4634,2.0
2648.0845,801.2125,-1572.8636,-5460.462,1959.981,1665.3793,3971.5713,-1181.2354,-1739.1558,3168.5627,-2039.1803,-525.80646,481.1525,-3463.2007,4946.4087,-2713.549,-2853.3982,115.60269,983.87244,2846.7637,3544.3337,1086.3923,0.0
1580.9323,1599.9156,2584.3489,-2958.324,-1341.6075,-1014.25116,4972.013,1928.5458,80.34807,1875.5029,-4366.7505,733.69257,3430.914,2718.964,4901.9,393.38815,1666.1401,-4285.854,1539.1925,3617.3738,952.516,2821.272,3.0
-4635.6196,3516.0876,-1527.9473,-5723.807,1814.6349,-323.45447,510.67712,2443.571,-2117.864,4040.0981,3721.8872,3376.9019,4732.485,-144.43814,3370.546,-1601.8484,-4051.355,617.734,369.6509,1205.9766,3716.5222,-6182.2573,1.0
-1204.2125,-1926.739,1790.1396,2253.804,-2599.6675,4743.007,4216.3174,-2003.7703,-394.22614,1057.914,510.93512,1514.6031,3829.4058,1171.5104,4676.13,40.871117,1260.4001,355.00687,4334.0977,-1696.3148,-661.07776,-6381.562,4.0
159.01659,-512.12823,2496.856,1337.7592,2058.1392,466.54297,6117.7544,802.20276,1754.3225,-2296.4678,-4406.501,1788.4342,887.8816,-749.3836,1911.2762,-2619.256,-2083.9932,5306.807,688.5857,-444.0042,3426.7373,1284.7239,2.0
2117.6758,2180.2688,5422.2944,2202.8933,-174.80882,-460.53052,1600.1868,-2630.2375,97.33952,2744.174,-2885.152,982.86066,5116.8804,-3611.1355,2013.9884,356.15414,-915.1766,2849.8704,4159.4595,282.39136,-2234.328,1908.1718,2.0
-481.54776,1343.6003,518.1252,-3912.4763,160.29713,561.0125,1981.3662,2807.6462,1761.8779,1534.2039,1607.4905,714.7594,5296.3667,-862.01556,3485.0278,1143.1313,-2530.038,-231.45007,1697.5072,793.7264,1178.0983,-1411.1941,4.0
-5778.1636,1244.9105,660.3212,7686.8394,-5256.8706,13923.252,537.76184,4638.613,277.71014,-4472.138,4707.279,-2675.6042,3677.3013,7549.876,-845.2378,211.91847,2230.0168,1586.5605,9785.454,5700.951,-5409.791,-2316.2227,4.0
3667.7324,912.82135,-384.28546,-1851.6592,3719.615,-2205.346,5168.2573,-1145.0106,2842.8625,1782.4242,-2058.366,-1781.3058,5217.1816,-1530.8578,3085.957,-1916.0928,1384.8846,2176.1772,-1433.957,906.20795,3423.5823,846.1209,2.0
-1174.3761,4584.7554,2031.9243,-4227.0073,1538.9441,-923.443,2464.3232,-147.34828,1041.1273,6741.9595,-623.257,-1612.5503,2207.5876,-1867.6898,3871.1548,-7590.1226,3056.3386,-3126.0723,881.1852,909.8028,-2681.2974,-2348.111,4.0
-2343.1438,-62.78739,744.1616,-2300.2932,719.4882,3083.1584,5435.1396,638.1489,2846.0598,-2523.531,-1420.294,2815.6108,3320.4238,-203.59512,1782.7574,123.984,-965.2541,1991.729,-1594.9381,-2219.6113,1274.703,-3371.5369,0.0
2078.0833,-107.7826,819.77893,-1290.1251,665.82385,1233.4717,5835.3125,2424.1287,1173.2588,2890.4495,397.88852,1168.2233,1438.1903,-2425.5752,4222.4404,-562.7424,-1065.0297,3220.861,-2668.1882,-713.00757,3095.033,-1234.5206,0.0
-338.6994,-3667.345,-2691.4805,-350.73062,-3917.3284,3028.6646,8292.63,-719.8597,3819.304,-64.62869,2902.0366,-2110.4602,6177.8184,-1138.051,1297.9894,1776.9666,-3343.5056,-3429.3413,3802.9397,-6492.932,-6424.463,-5982.4204,4.0
3124.2678,2664.5632,4212.33,1763.8976,4119.0264,-2760.8254,461.02835,300.51822,2154.8755,721.1976,-4712.911,1550.3937,5523.27,-1707.1046,494.7693,-1302.882,-2238.7776,1445.6055,1336.203,1445.7711,-55.105843,2819.1973,4.0
-3568.3853,-1729.0457,6340.962,2261.2195,-5162.557,1736.5581,2855.3477,403.91104,-3336.755,724.1197,1626.1973,-899.89435,4773.7515,2794.6248,5550.3335,3987.4087,4402.2847,-20.760468,4940.929,3185.0137,-85.49964,-8108.1367,4.0
2236.5286,-3969.9297,-3994.4453,-858.107,-121.03234,1980.8735,5860.9224,4862.688,-409.08832,420.837,333.23065,-1716.4136,10099.265,3134.2642,2829.5933,1376.6057,3548.751,160.71628,2187.5012,2933.8076,-666.8258,1493.6587,4.0
-3559.515,5158.027,-4003.1655,-5753.5786,2131.2822,164.2052,4211.0015,1541.6003,-4260.906,4385.3687,2280.5874,-3722.3506,2418.8926,-948.23846,2377.569,-2204.2847,-5955.6885,-333.4097,1764.0311,4809.513,2825.4148,-7500.999,4.0
-3656.5425,1124.29,2131.437,4923.5244,5670.082,4159.6934,-429.0464,6594.7363,-3112.9773,670.7299,7924.0063,9583.147,2530.383,-12193.411,-3463.9072,-939.7779,4851.198,4149.663,151.93956,5968.0864,6580.486,-11739.684,3.0
-2635.225,883.4748,-2584.6138,-1763.9532,1967.3667,4095.9958,7687.856,-859.6712,1870.2703,-233.76254,49.718735,2424.5,-2547.7407,-2723.8445,2860.5032,269.58957,229.89311,4160.762,3331.5461,-3421.7026,-3877.744,-5075.9277,4.0
707.3186,837.1014,1313.541,-4284.641,847.49066,2509.093,4077.755,3111.4553,-269.20905,414.97665,80.227615,1564.3236,1364.7632,-2333.812,1808.935,-1041.9045,-40.177803,400.98364,-1209.4668,671.5782,3148.8445,-2691.3853,0.0
1.0214708,-413.0228,-2080.4097,-2954.814,744.58215,3486.1099,2362.4595,-252.37923,1843.2273,2001.5128,-295.19592,1407.0497,3112.1443,-784.1186,5151.4136,536.6499,3354.1348,180.90475,4666.0786,4262.2153,2257.3923,4415.0166,2.0
1576.8918,-3528.1365,968.7631,6302.2466,-1859.7144,3694.472,6163.629,4419.824,-2651.7502,-1620.4025,-480.89294,-617.49445,6177.159,646.5312,2466.9834,3514.1353,2260.8875,-1389.981,7948.386,3397.896,-4058.8943,-1441.4929,1.0
